Chain	ctx11	ctx12	ctx13	ctx21	ctx22	ctx23	STD	TC	diff
t22	2	6	1	4	5	3	0	0	0
t23	2	6	1	4	5	3	0	0	0
t11	2	6	1	5	3	4	0	0	0
t12	2	6	1	5	3	4	0	0	0
t13	2	6	1	5	3	4	0	0	0
t21	2	6	1	5	3	4	0	0	0
t22	2	6	1	5	3	4	0	0	0
t23	2	6	1	5	3	4	0	0	0
t11	2	6	1	5	4	3	0	0	0
t12	2	6	1	5	4	3	0	0	0
t13	2	6	1	5	4	3	0	0	0
t21	2	6	1	5	4	3	0	0	0
t22	2	6	1	5	4	3	0	0	0
t23	2	6	1	5	4	3	0	0	0
t11	2	6	3	1	4	5	0	0	0
t12	2	6	3	1	4	5	0	0	0
t13	2	6	3	1	4	5	0	0	0
t21	2	6	3	1	4	5	0	0	0
t22	2	6	3	1	4	5	0	0	0
t23	2	6	3	1	4	5	0	0	0
t11	2	6	3	1	5	4	0	0	0
t12	2	6	3	1	5	4	0	0	0
t13	2	6	3	1	5	4	0	0	0
t21	2	6	3	1	5	4	0	0	0
t22	2	6	3	1	5	4	0	0	0
t23	2	6	3	1	5	4	0	0	0
t11	2	6	3	4	1	5	0	0	0
t12	2	6	3	4	1	5	0	0	0
t13	2	6	3	4	1	5	0	0	0
t21	2	6	3	4	1	5	0	0	0
t22	2	6	3	4	1	5	0	0	0
t23	2	6	3	4	1	5	0	0	0
t11	2	6	3	4	5	1	0	0	0
t12	2	6	3	4	5	1	0	0	0
t13	2	6	3	4	5	1	0	0	0
t21	2	6	3	4	5	1	0	0	0
t22	2	6	3	4	5	1	0	0	0
t23	2	6	3	4	5	1	0	0	0
t11	2	6	3	5	1	4	0	0	0
t12	2	6	3	5	1	4	0	0	0
t13	2	6	3	5	1	4	0	0	0
t21	2	6	3	5	1	4	0	0	0
t22	2	6	3	5	1	4	0	0	0
t23	2	6	3	5	1	4	0	0	0
t11	2	6	3	5	4	1	0	0	0
t12	2	6	3	5	4	1	0	0	0
t13	2	6	3	5	4	1	0	0	0
t21	2	6	3	5	4	1	0	0	0
t22	2	6	3	5	4	1	0	0	0
t23	2	6	3	5	4	1	0	0	0
t11	2	6	4	1	3	5	0	0	0
t12	2	6	4	1	3	5	0	0	0
t13	2	6	4	1	3	5	0	0	0
t21	2	6	4	1	3	5	0	0	0
t22	2	6	4	1	3	5	0	0	0
t23	2	6	4	1	3	5	0	0	0
t11	2	6	4	1	5	3	0	0	0
t12	2	6	4	1	5	3	0	0	0
t13	2	6	4	1	5	3	0	0	0
t21	2	6	4	1	5	3	0	0	0
t22	2	6	4	1	5	3	0	0	0
t23	2	6	4	1	5	3	0	0	0
t11	2	6	4	3	1	5	0	0	0
t12	2	6	4	3	1	5	0	0	0
t13	2	6	4	3	1	5	0	0	0
t21	2	6	4	3	1	5	0	0	0
t22	2	6	4	3	1	5	0	0	0
t23	2	6	4	3	1	5	0	0	0
t11	2	6	4	3	5	1	0	0	0
t12	2	6	4	3	5	1	0	0	0
t13	2	6	4	3	5	1	0	0	0
t21	2	6	4	3	5	1	0	0	0
t22	2	6	4	3	5	1	0	0	0
t23	2	6	4	3	5	1	0	0	0
t11	2	6	4	5	1	3	0	0	0
t12	2	6	4	5	1	3	0	0	0
t13	2	6	4	5	1	3	0	0	0
t21	2	6	4	5	1	3	0	0	0
t22	2	6	4	5	1	3	0	0	0
t23	2	6	4	5	1	3	0	0	0
t11	2	6	4	5	3	1	0	0	0
t12	2	6	4	5	3	1	0	0	0
t13	2	6	4	5	3	1	0	0	0
t21	2	6	4	5	3	1	0	0	0
t22	2	6	4	5	3	1	0	0	0
t23	2	6	4	5	3	1	0	0	0
t11	2	6	5	1	3	4	0	0	0
t12	2	6	5	1	3	4	0	0	0
t13	2	6	5	1	3	4	0	0	0
t21	2	6	5	1	3	4	0	0	0
t22	2	6	5	1	3	4	0	0	0
t23	2	6	5	1	3	4	0	0	0
t11	2	6	5	1	4	3	0	0	0
t12	2	6	5	1	4	3	0	0	0
t13	2	6	5	1	4	3	0	0	0
t21	2	6	5	1	4	3	0	0	0
t22	2	6	5	1	4	3	0	0	0
t23	2	6	5	1	4	3	0	0	0
t11	2	6	5	3	1	4	0	0	0
t12	2	6	5	3	1	4	0	0	0
t13	2	6	5	3	1	4	0	0	0
t21	2	6	5	3	1	4	0	0	0
t22	2	6	5	3	1	4	0	0	0
t23	2	6	5	3	1	4	0	0	0
t11	2	6	5	3	4	1	0	0	0
t12	2	6	5	3	4	1	0	0	0
t13	2	6	5	3	4	1	0	0	0
t21	2	6	5	3	4	1	0	0	0
t22	2	6	5	3	4	1	0	0	0
t23	2	6	5	3	4	1	0	0	0
t11	2	6	5	4	1	3	0	0	0
t12	2	6	5	4	1	3	0	0	0
t13	2	6	5	4	1	3	0	0	0
t21	2	6	5	4	1	3	0	0	0
t22	2	6	5	4	1	3	0	0	0
t23	2	6	5	4	1	3	0	0	0
t11	2	6	5	4	3	1	0	0	0
t12	2	6	5	4	3	1	0	0	0
t13	2	6	5	4	3	1	0	0	0
t21	2	6	5	4	3	1	0	0	0
t22	2	6	5	4	3	1	0	0	0
t23	2	6	5	4	3	1	0	0	0
t11	3	1	2	4	5	6	29	29	0
t12	3	1	2	4	5	6	3	3	0
t13	3	1	2	4	5	6	12	8	4
t21	3	1	2	4	5	6	95	95	0
t22	3	1	2	4	5	6	209	209	0
t23	3	1	2	4	5	6	558	558	0
t11	3	1	2	4	6	5	29	29	0
t12	3	1	2	4	6	5	3	3	0
t13	3	1	2	4	6	5	12	8	4
t21	3	1	2	4	6	5	95	95	0
t22	3	1	2	4	6	5	529	529	0
t23	3	1	2	4	6	5	255	255	0
t11	3	1	2	5	4	6	29	29	0
t12	3	1	2	5	4	6	3	3	0
t13	3	1	2	5	4	6	12	8	4
t21	3	1	2	5	4	6	948	948	0
t22	3	1	2	5	4	6	522	522	0
t23	3	1	2	5	4	6	2003	2003	0
t11	3	1	2	5	6	4	29	29	0
t12	3	1	2	5	6	4	3	3	0
t13	3	1	2	5	6	4	12	8	4
t21	3	1	2	5	6	4	568	126	442
t22	3	1	2	5	6	4	1213	572	641
t23	3	1	2	5	6	4	386	231	155
t11	3	1	2	6	4	5	0	0	0
t12	3	1	2	6	4	5	0	0	0
t13	3	1	2	6	4	5	0	0	0
t21	3	1	2	6	4	5	0	0	0
t22	3	1	2	6	4	5	0	0	0
t23	3	1	2	6	4	5	0	0	0
t11	3	1	2	6	5	4	0	0	0
t12	3	1	2	6	5	4	0	0	0
t13	3	1	2	6	5	4	0	0	0
t21	3	1	2	6	5	4	0	0	0
t22	3	1	2	6	5	4	0	0	0
t23	3	1	2	6	5	4	0	0	0
t11	3	1	4	2	5	6	17	17	0
t12	3	1	4	2	5	6	3	3	0
t13	3	1	4	2	5	6	47	47	0
t21	3	1	4	2	5	6	7	5	2
t22	3	1	4	2	5	6	133	133	0
t23	3	1	4	2	5	6	308	306	2
t11	3	1	4	2	6	5	17	17	0
t12	3	1	4	2	6	5	3	3	0
t13	3	1	4	2	6	5	47	47	0
t21	3	1	4	2	6	5	7	5	2
t22	3	1	4	2	6	5	294	294	0
t23	3	1	4	2	6	5	180	180	0
t11	3	1	4	5	2	6	0	25	-25
t12	3	1	4	5	2	6	0	3	-3
t13	3	1	4	5	2	6	0	65	-65
t21	3	1	4	5	2	6	0	850	-850
t22	3	1	4	5	2	6	0	75	-75
t23	3	1	4	5	2	6	0	1784	-1784
t11	3	1	4	5	6	2	0	21	-21
t12	3	1	4	5	6	2	0	3	-3
t13	3	1	4	5	6	2	0	49	-49
t21	3	1	4	5	6	2	0	94	-94
t22	3	1	4	5	6	2	0	445	-445
t23	3	1	4	5	6	2	0	11	-11
t11	3	1	4	6	2	5	0	0	0
t12	3	1	4	6	2	5	0	0	0
t13	3	1	4	6	2	5	0	0	0
t21	3	1	4	6	2	5	0	0	0
t22	3	1	4	6	2	5	0	0	0
t23	3	1	4	6	2	5	0	0	0
t11	3	1	4	6	5	2	0	0	0
t12	3	1	4	6	5	2	0	0	0
t13	3	1	4	6	5	2	0	0	0
t21	3	1	4	6	5	2	0	0	0
t22	3	1	4	6	5	2	0	0	0
t23	3	1	4	6	5	2	0	0	0
t11	3	1	5	2	4	6	17	17	0
t12	3	1	5	2	4	6	3	3	0
t13	3	1	5	2	4	6	68	68	0
t21	3	1	5	2	4	6	7	5	2
t22	3	1	5	2	4	6	50	50	0
t23	3	1	5	2	4	6	255	242	13
t11	3	1	5	2	6	4	17	17	0
t12	3	1	5	2	6	4	3	3	0
t13	3	1	5	2	6	4	110	52	58
t21	3	1	5	2	6	4	7	5	2
t22	3	1	5	2	6	4	294	294	0
t23	3	1	5	2	6	4	61	61	0
t11	3	1	5	4	2	6	25	25	0
t12	3	1	5	4	2	6	3	3	0
t13	3	1	5	4	2	6	99	99	0
t21	3	1	5	4	2	6	50	50	0
t22	3	1	5	4	2	6	15	11	4
t23	3	1	5	4	2	6	388	384	4
t11	3	1	5	4	6	2	76	21	55
t12	3	1	5	4	6	2	6	3	3
t13	3	1	5	4	6	2	249	55	194
t21	3	1	5	4	6	2	174	34	140
t22	3	1	5	4	6	2	808	348	460
t23	3	1	5	4	6	2	29	10	19
t11	3	1	5	6	2	4	0	0	0
t12	3	1	5	6	2	4	0	0	0
t13	3	1	5	6	2	4	0	0	0
t21	3	1	5	6	2	4	0	0	0
t22	3	1	5	6	2	4	0	0	0
t23	3	1	5	6	2	4	0	0	0
t11	3	1	5	6	4	2	0	0	0
t12	3	1	5	6	4	2	0	0	0
t13	3	1	5	6	4	2	0	0	0
t21	3	1	5	6	4	2	0	0	0
t22	3	1	5	6	4	2	0	0	0
t23	3	1	5	6	4	2	0	0	0
t11	3	1	6	2	4	5	17	17	0
t12	3	1	6	2	4	5	3	3	0
t13	3	1	6	2	4	5	113	113	0
t21	3	1	6	2	4	5	7	5	2
t22	3	1	6	2	4	5	50	50	0
t23	3	1	6	2	4	5	55	55	0
t11	3	1	6	2	5	4	17	17	0
t12	3	1	6	2	5	4	3	3	0
t13	3	1	6	2	5	4	130	130	0
t21	3	1	6	2	5	4	7	5	2
t22	3	1	6	2	5	4	72	72	0
t23	3	1	6	2	5	4	34	34	0
t11	3	1	6	4	2	5	25	25	0
t12	3	1	6	4	2	5	3	3	0
t13	3	1	6	4	2	5	155	155	0
t21	3	1	6	4	2	5	50	50	0
t22	3	1	6	4	2	5	15	11	4
t23	3	1	6	4	2	5	88	88	0
t11	3	1	6	4	5	2	26	21	5
t12	3	1	6	4	5	2	3	3	0
t13	3	1	6	4	5	2	163	135	28
t21	3	1	6	4	5	2	53	34	19
t22	3	1	6	4	5	2	74	72	2
t23	3	1	6	4	5	2	12	8	4
t11	3	1	6	5	2	4	36	25	11
t12	3	1	6	5	2	4	4	3	1
t13	3	1	6	5	2	4	189	176	13
t21	3	1	6	5	2	4	95	95	0
t22	3	1	6	5	2	4	20	14	6
t23	3	1	6	5	2	4	88	65	23
t11	3	1	6	5	4	2	33	21	12
t12	3	1	6	5	4	2	3	3	0
t13	3	1	6	5	4	2	229	213	16
t21	3	1	6	5	4	2	150	148	2
t22	3	1	6	5	4	2	113	72	41
t23	3	1	6	5	4	2	13	9	4
t11	3	2	1	4	5	6	39	35	4
t12	3	2	1	4	5	6	20	8	12
t13	3	2	1	4	5	6	10	8	2
t21	3	2	1	4	5	6	115	95	20
t22	3	2	1	4	5	6	234	209	25
t23	3	2	1	4	5	6	658	564	94
t11	3	2	1	4	6	5	39	35	4
t12	3	2	1	4	6	5	20	8	12
t13	3	2	1	4	6	5	10	8	2
t21	3	2	1	4	6	5	115	95	20
t22	3	2	1	4	6	5	591	529	62
t23	3	2	1	4	6	5	311	259	52
t11	3	2	1	5	4	6	39	35	4
t12	3	2	1	5	4	6	20	8	12
t13	3	2	1	5	4	6	10	8	2
t21	3	2	1	5	4	6	1195	995	200
t22	3	2	1	5	4	6	681	565	116
t23	3	2	1	5	4	6	2518	2098	420
t11	3	2	1	5	6	4	39	35	4
t12	3	2	1	5	6	4	20	8	12
t13	3	2	1	5	6	4	10	8	2
t21	3	2	1	5	6	4	715	132	583
t22	3	2	1	5	6	4	1488	584	904
t23	3	2	1	5	6	4	486	231	255
t11	3	2	1	6	4	5	0	0	0
t12	3	2	1	6	4	5	0	0	0
t13	3	2	1	6	4	5	0	0	0
t21	3	2	1	6	4	5	0	0	0
t22	3	2	1	6	4	5	0	0	0
t23	3	2	1	6	4	5	0	0	0
t11	3	2	1	6	5	4	0	0	0
t12	3	2	1	6	5	4	0	0	0
t13	3	2	1	6	5	4	0	0	0
t21	3	2	1	6	5	4	0	0	0
t22	3	2	1	6	5	4	0	0	0
t23	3	2	1	6	5	4	0	0	0
t11	3	2	4	1	5	6	17	17	0
t12	3	2	4	1	5	6	6	6	0
t13	3	2	4	1	5	6	47	47	0
t21	3	2	4	1	5	6	3	3	0
t22	3	2	4	1	5	6	133	133	0
t23	3	2	4	1	5	6	304	304	0
t11	3	2	4	1	6	5	17	17	0
t12	3	2	4	1	6	5	6	6	0
t13	3	2	4	1	6	5	47	47	0
t21	3	2	4	1	6	5	3	3	0
t22	3	2	4	1	6	5	294	294	0
t23	3	2	4	1	6	5	180	180	0
t11	3	2	4	5	1	6	0	25	-25
t12	3	2	4	5	1	6	0	12	-12
t13	3	2	4	5	1	6	0	67	-67
t21	3	2	4	5	1	6	0	995	-995
t22	3	2	4	5	1	6	0	89	-89
t23	3	2	4	5	1	6	0	2031	-2031
t11	3	2	4	5	6	1	0	21	-21
t12	3	2	4	5	6	1	0	8	-8
t13	3	2	4	5	6	1	0	49	-49
t21	3	2	4	5	6	1	0	110	-110
t22	3	2	4	5	6	1	0	549	-549
t23	3	2	4	5	6	1	0	10	-10
t11	3	2	4	6	1	5	0	0	0
t12	3	2	4	6	1	5	0	0	0
t13	3	2	4	6	1	5	0	0	0
t21	3	2	4	6	1	5	0	0	0
t22	3	2	4	6	1	5	0	0	0
t23	3	2	4	6	1	5	0	0	0
t11	3	2	4	6	5	1	0	0	0
t12	3	2	4	6	5	1	0	0	0
t13	3	2	4	6	5	1	0	0	0
t21	3	2	4	6	5	1	0	0	0
t22	3	2	4	6	5	1	0	0	0
t23	3	2	4	6	5	1	0	0	0
t11	3	2	5	1	4	6	17	17	0
t12	3	2	5	1	4	6	6	6	0
t13	3	2	5	1	4	6	68	68	0
t21	3	2	5	1	4	6	3	3	0
t22	3	2	5	1	4	6	50	50	0
t23	3	2	5	1	4	6	240	240	0
t11	3	2	5	1	6	4	17	17	0
t12	3	2	5	1	6	4	6	6	0
t13	3	2	5	1	6	4	113	54	59
t21	3	2	5	1	6	4	3	3	0
t22	3	2	5	1	6	4	294	294	0
t23	3	2	5	1	6	4	61	61	0
t11	3	2	5	4	1	6	25	25	0
t12	3	2	5	4	1	6	12	12	0
t13	3	2	5	4	1	6	106	106	0
t21	3	2	5	4	1	6	50	50	0
t22	3	2	5	4	1	6	9	9	0
t23	3	2	5	4	1	6	388	388	0
t11	3	2	5	4	6	1	95	21	74
t12	3	2	5	4	6	1	72	8	64
t13	3	2	5	4	6	1	352	60	292
t21	3	2	5	4	6	1	215	34	181
t22	3	2	5	4	6	1	1151	401	750
t23	3	2	5	4	6	1	17	9	8
t11	3	2	5	6	1	4	0	0	0
t12	3	2	5	6	1	4	0	0	0
t13	3	2	5	6	1	4	0	0	0
t21	3	2	5	6	1	4	0	0	0
t22	3	2	5	6	1	4	0	0	0
t23	3	2	5	6	1	4	0	0	0
t11	3	2	5	6	4	1	0	0	0
t12	3	2	5	6	4	1	0	0	0
t13	3	2	5	6	4	1	0	0	0
t21	3	2	5	6	4	1	0	0	0
t22	3	2	5	6	4	1	0	0	0
t23	3	2	5	6	4	1	0	0	0
t11	3	2	6	1	4	5	17	17	0
t12	3	2	6	1	4	5	6	6	0
t13	3	2	6	1	4	5	116	116	0
t21	3	2	6	1	4	5	3	3	0
t22	3	2	6	1	4	5	50	50	0
t23	3	2	6	1	4	5	55	55	0
t11	3	2	6	1	5	4	17	17	0
t12	3	2	6	1	5	4	6	6	0
t13	3	2	6	1	5	4	133	133	0
t21	3	2	6	1	5	4	3	3	0
t22	3	2	6	1	5	4	72	72	0
t23	3	2	6	1	5	4	34	34	0
t11	3	2	6	4	1	5	25	25	0
t12	3	2	6	4	1	5	12	12	0
t13	3	2	6	4	1	5	164	164	0
t21	3	2	6	4	1	5	50	50	0
t22	3	2	6	4	1	5	9	9	0
t23	3	2	6	4	1	5	88	88	0
t11	3	2	6	4	5	1	26	21	5
t12	3	2	6	4	5	1	13	8	5
t13	3	2	6	4	5	1	173	140	33
t21	3	2	6	4	5	1	53	34	19
t22	3	2	6	4	5	1	74	72	2
t23	3	2	6	4	5	1	6	6	0
t11	3	2	6	5	1	4	36	25	11
t12	3	2	6	5	1	4	22	12	10
t13	3	2	6	5	1	4	207	185	22
t21	3	2	6	5	1	4	95	95	0
t22	3	2	6	5	1	4	12	12	0
t23	3	2	6	5	1	4	88	65	23
t11	3	2	6	5	4	1	33	21	12
t12	3	2	6	5	4	1	18	8	10
t13	3	2	6	5	4	1	244	218	26
t21	3	2	6	5	4	1	150	148	2
t22	3	2	6	5	4	1	113	72	41
t23	3	2	6	5	4	1	7	7	0
t11	3	4	1	2	5	6	0	17	-17
t12	3	4	1	2	5	6	0	185	-185
t13	3	4	1	2	5	6	0	24	-24
t21	3	4	1	2	5	6	0	7	-7
t22	3	4	1	2	5	6	0	331	-331
t23	3	4	1	2	5	6	0	858	-858
t11	3	4	1	2	6	5	0	17	-17
t12	3	4	1	2	6	5	0	185	-185
t13	3	4	1	2	6	5	0	24	-24
t21	3	4	1	2	6	5	0	7	-7
t22	3	4	1	2	6	5	0	794	-794
t23	3	4	1	2	6	5	0	517	-517
t11	3	4	1	5	2	6	0	23	-23
t12	3	4	1	5	2	6	0	210	-210
t13	3	4	1	5	2	6	0	28	-28
t21	3	4	1	5	2	6	0	2793	-2793
t22	3	4	1	5	2	6	0	237	-237
t23	3	4	1	5	2	6	0	5576	-5576
t11	3	4	1	5	6	2	0	19	-19
t12	3	4	1	5	6	2	0	170	-170
t13	3	4	1	5	6	2	0	22	-22
t21	3	4	1	5	6	2	0	254	-254
t22	3	4	1	5	6	2	0	1127	-1127
t23	3	4	1	5	6	2	0	21	-21
t11	3	4	1	6	2	5	0	0	0
t12	3	4	1	6	2	5	0	0	0
t13	3	4	1	6	2	5	0	0	0
t21	3	4	1	6	2	5	0	0	0
t22	3	4	1	6	2	5	0	0	0
t23	3	4	1	6	2	5	0	0	0
t11	3	4	1	6	5	2	0	0	0
t12	3	4	1	6	5	2	0	0	0
t13	3	4	1	6	5	2	0	0	0
t21	3	4	1	6	5	2	0	0	0
t22	3	4	1	6	5	2	0	0	0
t23	3	4	1	6	5	2	0	0	0
t11	3	4	2	1	5	6	0	17	-17
t12	3	4	2	1	5	6	0	185	-185
t13	3	4	2	1	5	6	0	27	-27
t21	3	4	2	1	5	6	0	3	-3
t22	3	4	2	1	5	6	0	331	-331
t23	3	4	2	1	5	6	0	858	-858
t11	3	4	2	1	6	5	0	17	-17
t12	3	4	2	1	6	5	0	185	-185
t13	3	4	2	1	6	5	0	27	-27
t21	3	4	2	1	6	5	0	3	-3
t22	3	4	2	1	6	5	0	791	-791
t23	3	4	2	1	6	5	0	517	-517
t11	3	4	2	5	1	6	0	23	-23
t12	3	4	2	5	1	6	0	210	-210
t13	3	4	2	5	1	6	0	37	-37
t21	3	4	2	5	1	6	0	2793	-2793
t22	3	4	2	5	1	6	0	233	-233
t23	3	4	2	5	1	6	0	5576	-5576
t11	3	4	2	5	6	1	0	19	-19
t12	3	4	2	5	6	1	0	170	-170
t13	3	4	2	5	6	1	0	27	-27
t21	3	4	2	5	6	1	0	254	-254
t22	3	4	2	5	6	1	0	1127	-1127
t23	3	4	2	5	6	1	0	17	-17
t11	3	4	2	6	1	5	0	0	0
t12	3	4	2	6	1	5	0	0	0
t13	3	4	2	6	1	5	0	0	0
t21	3	4	2	6	1	5	0	0	0
t22	3	4	2	6	1	5	0	0	0
t23	3	4	2	6	1	5	0	0	0
t11	3	4	2	6	5	1	0	0	0
t12	3	4	2	6	5	1	0	0	0
t13	3	4	2	6	5	1	0	0	0
t21	3	4	2	6	5	1	0	0	0
t22	3	4	2	6	5	1	0	0	0
t23	3	4	2	6	5	1	0	0	0
t11	3	4	5	1	2	6	22	22	0
t12	3	4	5	1	2	6	45	45	0
t13	3	4	5	1	2	6	92	92	0
t21	3	4	5	1	2	6	3	3	0
t22	3	4	5	1	2	6	12	12	0
t23	3	4	5	1	2	6	371	371	0
t11	3	4	5	1	6	2	63	18	45
t12	3	4	5	1	6	2	146	31	115
t13	3	4	5	1	6	2	325	66	259
t21	3	4	5	1	6	2	3	3	0
t22	3	4	5	1	6	2	892	395	497
t23	3	4	5	1	6	2	17	12	5
t11	3	4	5	2	1	6	22	22	0
t12	3	4	5	2	1	6	45	45	0
t13	3	4	5	2	1	6	108	108	0
t21	3	4	5	2	1	6	12	12	0
t22	3	4	5	2	1	6	9	9	0
t23	3	4	5	2	1	6	371	371	0
t11	3	4	5	2	6	1	73	18	55
t12	3	4	5	2	6	1	167	31	136
t13	3	4	5	2	6	1	379	66	313
t21	3	4	5	2	6	1	63	8	55
t22	3	4	5	2	6	1	1111	395	716
t23	3	4	5	2	6	1	16	9	7
t11	3	4	5	6	1	2	0	0	0
t12	3	4	5	6	1	2	0	0	0
t13	3	4	5	6	1	2	0	0	0
t21	3	4	5	6	1	2	0	0	0
t22	3	4	5	6	1	2	0	0	0
t23	3	4	5	6	1	2	0	0	0
t11	3	4	5	6	2	1	0	0	0
t12	3	4	5	6	2	1	0	0	0
t13	3	4	5	6	2	1	0	0	0
t21	3	4	5	6	2	1	0	0	0
t22	3	4	5	6	2	1	0	0	0
t23	3	4	5	6	2	1	0	0	0
t11	3	4	6	1	2	5	22	22	0
t12	3	4	6	1	2	5	45	45	0
t13	3	4	6	1	2	5	142	142	0
t21	3	4	6	1	2	5	3	3	0
t22	3	4	6	1	2	5	12	12	0
t23	3	4	6	1	2	5	67	67	0
t11	3	4	6	1	5	2	18	18	0
t12	3	4	6	1	5	2	46	31	15
t13	3	4	6	1	5	2	145	145	0
t21	3	4	6	1	5	2	3	3	0
t22	3	4	6	1	5	2	72	72	0
t23	3	4	6	1	5	2	8	8	0
t11	3	4	6	2	1	5	22	22	0
t12	3	4	6	2	1	5	45	45	0
t13	3	4	6	2	1	5	147	147	0
t21	3	4	6	2	1	5	12	12	0
t22	3	4	6	2	1	5	9	9	0
t23	3	4	6	2	1	5	67	67	0
t11	3	4	6	2	5	1	18	18	0
t12	3	4	6	2	5	1	46	31	15
t13	3	4	6	2	5	1	147	145	2
t21	3	4	6	2	5	1	8	8	0
t22	3	4	6	2	5	1	72	72	0
t23	3	4	6	2	5	1	5	5	0
t11	3	4	6	5	1	2	38	24	14
t12	3	4	6	5	1	2	72	47	25
t13	3	4	6	5	1	2	241	219	22
t21	3	4	6	5	1	2	95	95	0
t22	3	4	6	5	1	2	12	12	0
t23	3	4	6	5	1	2	24	15	9
t11	3	4	6	5	2	1	38	24	14
t12	3	4	6	5	2	1	106	47	59
t13	3	4	6	5	2	1	288	219	69
t21	3	4	6	5	2	1	133	95	38
t22	3	4	6	5	2	1	27	17	10
t23	3	4	6	5	2	1	6	6	0
t11	3	5	1	2	4	6	0	0	0
t12	3	5	1	2	4	6	0	0	0
t13	3	5	1	2	4	6	0	0	0
t21	3	5	1	2	4	6	0	0	0
t22	3	5	1	2	4	6	0	0	0
t23	3	5	1	2	4	6	0	0	0
t11	3	5	1	2	6	4	0	17	-17
t12	3	5	1	2	6	4	0	265	-265
t13	3	5	1	2	6	4	0	33	-33
t21	3	5	1	2	6	4	0	7	-7
t22	3	5	1	2	6	4	0	1049	-1049
t23	3	5	1	2	6	4	0	101	-101
t11	3	5	1	4	2	6	0	0	0
t12	3	5	1	4	2	6	0	0	0
t13	3	5	1	4	2	6	0	0	0
t21	3	5	1	4	2	6	0	0	0
t22	3	5	1	4	2	6	0	0	0
t23	3	5	1	4	2	6	0	0	0
t11	3	5	1	4	6	2	0	19	-19
t12	3	5	1	4	6	2	0	269	-269
t13	3	5	1	4	6	2	0	34	-34
t21	3	5	1	4	6	2	0	32	-32
t22	3	5	1	4	6	2	0	1086	-1086
t23	3	5	1	4	6	2	0	20	-20
t11	3	5	1	6	2	4	0	0	0
t12	3	5	1	6	2	4	0	0	0
t13	3	5	1	6	2	4	0	0	0
t21	3	5	1	6	2	4	0	0	0
t22	3	5	1	6	2	4	0	0	0
t23	3	5	1	6	2	4	0	0	0
t11	3	5	1	6	4	2	0	0	0
t12	3	5	1	6	4	2	0	0	0
t13	3	5	1	6	4	2	0	0	0
t21	3	5	1	6	4	2	0	0	0
t22	3	5	1	6	4	2	0	0	0
t23	3	5	1	6	4	2	0	0	0
t11	3	5	2	1	4	6	0	0	0
t12	3	5	2	1	4	6	0	0	0
t13	3	5	2	1	4	6	0	0	0
t21	3	5	2	1	4	6	0	0	0
t22	3	5	2	1	4	6	0	0	0
t23	3	5	2	1	4	6	0	0	0
t11	3	5	2	1	6	4	0	17	-17
t12	3	5	2	1	6	4	0	265	-265
t13	3	5	2	1	6	4	0	36	-36
t21	3	5	2	1	6	4	0	3	-3
t22	3	5	2	1	6	4	0	1049	-1049
t23	3	5	2	1	6	4	0	97	-97
t11	3	5	2	4	1	6	0	0	0
t12	3	5	2	4	1	6	0	0	0
t13	3	5	2	4	1	6	0	0	0
t21	3	5	2	4	1	6	0	0	0
t22	3	5	2	4	1	6	0	0	0
t23	3	5	2	4	1	6	0	0	0
t11	3	5	2	4	6	1	0	19	-19
t12	3	5	2	4	6	1	0	269	-269
t13	3	5	2	4	6	1	0	39	-39
t21	3	5	2	4	6	1	0	32	-32
t22	3	5	2	4	6	1	0	1086	-1086
t23	3	5	2	4	6	1	0	16	-16
t11	3	5	2	6	1	4	0	0	0
t12	3	5	2	6	1	4	0	0	0
t13	3	5	2	6	1	4	0	0	0
t21	3	5	2	6	1	4	0	0	0
t22	3	5	2	6	1	4	0	0	0
t23	3	5	2	6	1	4	0	0	0
t11	3	5	2	6	4	1	0	0	0
t12	3	5	2	6	4	1	0	0	0
t13	3	5	2	6	4	1	0	0	0
t21	3	5	2	6	4	1	0	0	0
t22	3	5	2	6	4	1	0	0	0
t23	3	5	2	6	4	1	0	0	0
t11	3	5	4	1	2	6	0	0	0
t12	3	5	4	1	2	6	0	0	0
t13	3	5	4	1	2	6	0	0	0
t21	3	5	4	1	2	6	0	0	0
t22	3	5	4	1	2	6	0	0	0
t23	3	5	4	1	2	6	0	0	0
t11	3	5	4	1	6	2	0	18	-18
t12	3	5	4	1	6	2	0	265	-265
t13	3	5	4	1	6	2	0	125	-125
t21	3	5	4	1	6	2	0	3	-3
t22	3	5	4	1	6	2	0	1049	-1049
t23	3	5	4	1	6	2	0	18	-18
t11	3	5	4	2	1	6	0	0	0
t12	3	5	4	2	1	6	0	0	0
t13	3	5	4	2	1	6	0	0	0
t21	3	5	4	2	1	6	0	0	0
t22	3	5	4	2	1	6	0	0	0
t23	3	5	4	2	1	6	0	0	0
t11	3	5	4	2	6	1	0	18	-18
t12	3	5	4	2	6	1	0	265	-265
t13	3	5	4	2	6	1	0	125	-125
t21	3	5	4	2	6	1	0	8	-8
t22	3	5	4	2	6	1	0	1070	-1070
t23	3	5	4	2	6	1	0	16	-16
t11	3	5	4	6	1	2	0	0	0
t12	3	5	4	6	1	2	0	0	0
t13	3	5	4	6	1	2	0	0	0
t21	3	5	4	6	1	2	0	0	0
t22	3	5	4	6	1	2	0	0	0
t23	3	5	4	6	1	2	0	0	0
t11	3	5	4	6	2	1	0	0	0
